0.002055	0.017645	0.031546	0.010952	0.004957	0.003341	0.006707	0.023527	0.019113	0.004039	0.005185	0.013231	0.003332	0.005459	0.007545	0.015972	0.037526	0.005010	0.053401	0.024233	0.001498	0.000982	0.003688	0.003128	0.027677	0.049774	0.003832	0.002465	0.002874	0.001164	0.008866	0.023940	0.002628	0.001936	0.002579	0.059671	0.020636	0.004413	0.031081	0.015711	0.005571	0.001321	0.002561	0.004491	0.007686	0.008465	0.001425	0.010847	0.010349	0.383965	
0.000700	0.011534	0.033785	0.008176	0.008560	0.001438	0.037395	0.015059	0.047938	0.006911	0.005242	0.022117	0.001171	0.007093	0.040086	0.040216	0.025308	0.005969	0.022788	0.012795	0.001057	0.001004	0.021537	0.001212	0.015081	0.019372	0.001915	0.000781	0.001824	0.001224	0.003883	0.002814	0.007085	0.000862	0.000806	0.010291	0.042235	0.001908	0.017404	0.028768	0.004432	0.001431	0.001151	0.003066	0.012405	0.034395	0.000907	0.062828	0.006068	0.337974	
0.017520	0.022990	0.027209	0.015638	0.003514	0.001060	0.017584	0.015610	0.028598	0.030371	0.006321	0.013078	0.027783	0.045876	0.016723	0.018309	0.022020	0.041771	0.019163	0.017865	0.007218	0.009665	0.009459	0.022207	0.012087	0.011740	0.001213	0.023221	0.017724	0.012480	0.024152	0.004253	0.002686	0.000741	0.023946	0.014107	0.020488	0.001405	0.008320	0.017149	0.016105	0.015016	0.017145	0.014474	0.029396	0.022795	0.005090	0.025297	0.025755	0.175663	
0.000594	0.003786	0.006159	0.002866	0.001443	0.000832	0.002231	0.004719	0.012552	0.002684	0.165639	0.002596	0.000927	0.003134	0.003285	0.003011	0.008469	0.002656	0.006873	0.002289	0.000721	0.000708	0.001546	0.000942	0.002376	0.021728	0.000951	0.000673	0.001176	0.000901	0.001911	0.002014	0.000864	0.000505	0.000693	0.090844	0.006250	0.001053	0.004550	0.003582	0.001712	0.001058	0.000863	0.001288	0.003624	0.009852	0.000602	0.003617	0.002288	0.594362	
0.001171	0.043655	0.013898	0.014012	0.007793	0.001084	0.011591	0.013827	0.004874	0.002484	0.006794	0.065812	0.001814	0.003658	0.014585	0.071921	0.014457	0.004005	0.008030	0.148613	0.000834	0.001443	0.016183	0.001646	0.179853	0.012471	0.001274	0.001437	0.001612	0.000976	0.002410	0.001774	0.007274	0.000668	0.001483	0.007576	0.013089	0.002699	0.012155	0.041372	0.006412	0.001135	0.001366	0.005125	0.017757	0.002964	0.000717	0.019219	0.006864	0.176135	
0.001504	0.011431	0.028664	0.009942	0.002330	0.000895	0.002183	0.016923	0.075527	0.004749	0.016535	0.006781	0.002496	0.001380	0.007610	0.003034	0.032497	0.001520	0.032823	0.003245	0.001354	0.001564	0.003239	0.002153	0.003240	0.053220	0.001135	0.001757	0.002410	0.002003	0.004037	0.011929	0.001579	0.000560	0.001982	0.038369	0.027989	0.001131	0.034606	0.013253	0.004491	0.002381	0.001878	0.004111	0.002796	0.054098	0.001048	0.003313	0.006864	0.449440	
0.009561	0.008749	0.020158	0.003775	0.015648	0.007985	0.006893	0.007663	0.011393	0.001744	0.001427	0.018668	0.010262	0.002565	0.011014	0.008415	0.011605	0.002866	0.013408	0.005700	0.044888	0.059357	0.018472	0.023708	0.003610	0.012329	0.008986	0.003213	0.062688	0.077180	0.002363	0.001806	0.009556	0.005166	0.006413	0.004863	0.030581	0.010107	0.012107	0.012121	0.002382	0.092930	0.030717	0.015708	0.005702	0.001587	0.031708	0.011079	0.017864	0.201312	
0.019319	0.034084	0.033550	0.023666	0.005412	0.001482	0.009214	0.021020	0.020686	0.024285	0.003527	0.020479	0.031166	0.037531	0.009048	0.014362	0.024048	0.035914	0.014673	0.029219	0.003573	0.004510	0.010164	0.023388	0.024361	0.013982	0.001709	0.026349	0.013814	0.005732	0.020803	0.001099	0.004194	0.000924	0.027097	0.004769	0.026298	0.002032	0.009701	0.021385	0.018638	0.006867	0.016706	0.016917	0.025275	0.010845	0.002638	0.010588	0.026408	0.206550	
0.005112	0.063619	0.030373	0.048958	0.007943	0.002198	0.002724	0.042352	0.009152	0.001600	0.004019	0.040232	0.008158	0.002158	0.005898	0.025405	0.039250	0.003524	0.011484	0.058940	0.002125	0.002413	0.011970	0.006681	0.068406	0.022103	0.002528	0.006529	0.005125	0.002804	0.003140	0.002730	0.006275	0.001306	0.006897	0.008430	0.019946	0.003272	0.015877	0.035821	0.021051	0.003321	0.005134	0.018289	0.008970	0.003424	0.001726	0.003337	0.019014	0.268258	
0.000735	0.002212	0.003358	0.001250	0.002105	0.000988	0.001361	0.002637	0.005256	0.001744	0.118416	0.002942	0.001118	0.002343	0.002333	0.002224	0.005917	0.002066	0.004707	0.002330	0.000886	0.000880	0.002392	0.001166	0.002298	0.069651	0.001100	0.000814	0.001449	0.001126	0.001467	0.001312	0.001384	0.000597	0.000858	0.064774	0.014868	0.001250	0.029679	0.002625	0.000971	0.001326	0.001066	0.000859	0.003820	0.003596	0.000733	0.002123	0.001714	0.617175	
0.001117	0.004934	0.006763	0.002565	0.006089	0.001089	0.106679	0.004012	0.042253	0.004771	0.004119	0.012923	0.001803	0.003711	0.098439	0.103435	0.010197	0.003344	0.007164	0.009004	0.001266	0.001400	0.029554	0.001704	0.010334	0.009259	0.001218	0.001272	0.002657	0.001756	0.002315	0.001674	0.005037	0.000670	0.001353	0.007124	0.004394	0.001429	0.006122	0.049636	0.001768	0.002079	0.001550	0.001536	0.016027	0.033901	0.001011	0.179406	0.003342	0.184796	
0.002619	0.014170	0.025350	0.010536	0.007365	0.001144	0.004394	0.013172	0.049278	0.028797	0.008501	0.019894	0.004265	0.042830	0.010134	0.008624	0.024574	0.035069	0.024912	0.012631	0.001027	0.001062	0.014565	0.003385	0.013808	0.023578	0.001411	0.003983	0.002526	0.001302	0.018501	0.002763	0.006106	0.000697	0.003634	0.012087	0.024127	0.001526	0.012238	0.019402	0.010826	0.001530	0.002584	0.004695	0.029356	0.027388	0.000853	0.006735	0.013885	0.386162	
0.026515	0.024230	0.037889	0.009135	0.016677	0.012405	0.011953	0.009732	0.029160	0.001652	0.002250	0.010342	0.042628	0.002190	0.010353	0.014154	0.014522	0.009465	0.014048	0.026027	0.010480	0.010136	0.005829	0.034866	0.014268	0.016867	0.013756	0.033873	0.026191	0.013267	0.008821	0.002054	0.007715	0.007148	0.035872	0.006002	0.028131	0.015788	0.010492	0.020007	0.008941	0.015745	0.026580	0.016144	0.004081	0.003874	0.008612	0.013848	0.020700	0.234583	
0.001723	0.003199	0.009427	0.001476	0.002103	0.001164	0.001233	0.004436	0.010379	0.002227	0.137502	0.003628	0.002720	0.003070	0.001965	0.002831	0.009076	0.002950	0.010814	0.004936	0.001067	0.001078	0.001884	0.002377	0.004868	0.036633	0.001332	0.002142	0.002154	0.001374	0.002514	0.003183	0.001256	0.000698	0.002266	0.078932	0.011886	0.001491	0.013288	0.004649	0.001356	0.001621	0.001929	0.001399	0.003886	0.004022	0.000878	0.001661	0.002893	0.588423	
0.005805	0.028714	0.013595	0.007612	0.060713	0.041030	0.004340	0.009804	0.016187	0.002336	0.003390	0.027787	0.009025	0.002171	0.018690	0.012397	0.012666	0.002371	0.008119	0.016299	0.021706	0.015436	0.026394	0.017421	0.008638	0.009076	0.045433	0.001963	0.030758	0.020640	0.002036	0.001561	0.030820	0.023362	0.002804	0.005746	0.016235	0.051988	0.012458	0.014225	0.003691	0.024082	0.018624	0.006569	0.008729	0.013354	0.019555	0.007555	0.009161	0.226929	
0.002693	0.019577	0.039190	0.010860	0.035205	0.013832	0.007032	0.018218	0.010902	0.002243	0.003373	0.044466	0.004572	0.002915	0.020867	0.011495	0.023725	0.003151	0.019894	0.011543	0.004544	0.001384	0.041133	0.005968	0.009617	0.008919	0.015708	0.002301	0.007109	0.001946	0.002339	0.000482	0.024051	0.007861	0.002441	0.002934	0.051049	0.017561	0.017565	0.021610	0.005153	0.002061	0.005413	0.004526	0.013253	0.005734	0.004702	0.011591	0.008465	0.386827	
0.005874	0.005983	0.019073	0.001468	0.002174	0.001332	0.006811	0.013209	0.006623	0.016819	0.005150	0.006383	0.009527	0.026241	0.006395	0.010956	0.028023	0.022775	0.048811	0.015127	0.000850	0.000754	0.003426	0.007124	0.014801	0.066766	0.001477	0.008249	0.003863	0.000899	0.018074	0.023323	0.001300	0.000799	0.008203	0.058668	0.009042	0.001772	0.029737	0.006216	0.005473	0.001041	0.005005	0.003174	0.019514	0.005126	0.000753	0.009951	0.013378	0.412489	
0.001219	0.002777	0.026332	0.001367	0.002337	0.001084	0.002151	0.007884	0.063931	0.020602	0.020832	0.005832	0.002007	0.028566	0.006072	0.003543	0.024007	0.023136	0.029063	0.004084	0.001117	0.001173	0.003245	0.001786	0.004292	0.037789	0.001377	0.001821	0.001968	0.001493	0.012878	0.004990	0.001436	0.000662	0.001638	0.024264	0.026830	0.001379	0.011512	0.012149	0.004821	0.001763	0.001554	0.001161	0.018815	0.037715	0.000907	0.003330	0.007612	0.491696	
0.001859	0.002528	0.016946	0.001123	0.002233	0.001452	0.001642	0.006522	0.038214	0.003510	0.005276	0.002987	0.003052	0.002157	0.004565	0.002233	0.016658	0.002246	0.017638	0.002646	0.001065	0.000960	0.001518	0.002560	0.002046	0.123191	0.001722	0.002303	0.002205	0.001235	0.002804	0.005578	0.001200	0.000866	0.002439	0.017092	0.042241	0.001830	0.067807	0.004347	0.001115	0.001445	0.002048	0.001320	0.003212	0.029961	0.000912	0.002314	0.003197	0.533981	
0.000592	0.001868	0.004541	0.001071	0.001338	0.000667	0.001985	0.003232	0.005510	0.002056	0.196929	0.002281	0.000896	0.002825	0.002479	0.002698	0.005210	0.002414	0.007098	0.002300	0.000687	0.000720	0.001709	0.000912	0.002401	0.014387	0.000754	0.000679	0.001132	0.000915	0.002012	0.002861	0.000870	0.000411	0.000702	0.108500	0.005368	0.000845	0.008264	0.002501	0.000944	0.001078	0.000832	0.000718	0.002550	0.003765	0.000560	0.003200	0.001906	0.579825	
0.023357	0.022559	0.045292	0.010635	0.011595	0.006126	0.008646	0.013508	0.023036	0.009645	0.002931	0.017366	0.037755	0.014925	0.008528	0.011240	0.019268	0.018981	0.018504	0.025392	0.005486	0.005470	0.010615	0.029132	0.016389	0.012233	0.006970	0.031003	0.018209	0.007094	0.012990	0.001054	0.006947	0.003554	0.032406	0.004072	0.042032	0.007854	0.008881	0.018651	0.010903	0.008421	0.021135	0.014576	0.012370	0.004191	0.004475	0.008759	0.021349	0.263488	
0.001589	0.008976	0.037659	0.007175	0.008603	0.001968	0.003024	0.013655	0.049623	0.006890	0.004433	0.016909	0.002471	0.009307	0.008131	0.003751	0.025302	0.007909	0.029821	0.002965	0.001890	0.001922	0.013919	0.002525	0.002484	0.047349	0.002456	0.001843	0.003149	0.002488	0.005187	0.003713	0.006613	0.001169	0.002071	0.011482	0.045404	0.002486	0.032161	0.021343	0.004489	0.002946	0.002299	0.003295	0.009411	0.014653	0.001537	0.004755	0.006857	0.487944	
0.001038	0.017684	0.009159	0.010552	0.005792	0.001263	0.110399	0.010702	0.010070	0.002056	0.002975	0.021574	0.001531	0.002523	0.098827	0.116512	0.011320	0.002453	0.006915	0.032153	0.001587	0.001888	0.029168	0.001716	0.038400	0.005987	0.001434	0.001069	0.003051	0.002254	0.001758	0.001541	0.004775	0.000774	0.001167	0.005229	0.006785	0.001861	0.005809	0.056874	0.004799	0.002675	0.001664	0.004124	0.016816	0.006409	0.001252	0.185707	0.005305	0.122624	
0.009189	0.009123	0.018895	0.004000	0.017755	0.008515	0.008414	0.007509	0.014884	0.002965	0.001810	0.020700	0.010216	0.004102	0.013689	0.009500	0.011822	0.004187	0.013114	0.005014	0.040863	0.053586	0.021508	0.022293	0.002512	0.011668	0.009550	0.003578	0.057301	0.069698	0.003146	0.002035	0.011173	0.005405	0.006468	0.005731	0.027442	0.010771	0.012788	0.013379	0.002740	0.083894	0.028429	0.014582	0.007462	0.005207	0.029008	0.013585	0.017310	0.211484	
0.001220	0.001893	0.018768	0.000818	0.001732	0.000998	0.001443	0.013481	0.014188	0.003387	0.058881	0.002449	0.001917	0.004491	0.002478	0.002265	0.027847	0.003924	0.047840	0.002560	0.000896	0.000891	0.001903	0.001722	0.002318	0.059243	0.001142	0.001510	0.001684	0.001136	0.008200	0.023683	0.001017	0.000608	0.001575	0.087033	0.008965	0.001258	0.030713	0.004047	0.001201	0.001335	0.001438	0.000939	0.005561	0.007728	0.000744	0.002129	0.006696	0.520104	
0.012317	0.020941	0.026871	0.014831	0.004202	0.002119	0.012463	0.016047	0.038439	0.034045	0.009984	0.010709	0.020120	0.051098	0.013179	0.013202	0.025173	0.044577	0.024064	0.013345	0.001357	0.001153	0.006895	0.014797	0.008845	0.019525	0.002408	0.017366	0.007618	0.001458	0.025152	0.005238	0.002632	0.001250	0.017358	0.018636	0.020729	0.002721	0.010594	0.015810	0.015655	0.001699	0.010262	0.010373	0.031684	0.028402	0.001191	0.017819	0.022061	0.251590	
0.013896	0.022585	0.015543	0.002057	0.012980	0.008187	0.047431	0.002794	0.009006	0.005893	0.001765	0.030018	0.022412	0.008970	0.042900	0.071883	0.004881	0.011506	0.005725	0.076110	0.005489	0.004988	0.015478	0.018452	0.083044	0.016728	0.009051	0.017808	0.013892	0.006172	0.007706	0.000839	0.007290	0.004714	0.018647	0.002946	0.014406	0.010964	0.010228	0.034916	0.004697	0.007267	0.014040	0.007434	0.016393	0.003879	0.004713	0.076602	0.011596	0.133078	
0.024379	0.020474	0.034387	0.007570	0.011517	0.007891	0.009841	0.010258	0.029690	0.010515	0.005899	0.011854	0.039072	0.014838	0.009539	0.012891	0.017429	0.018996	0.018743	0.026733	0.009406	0.010275	0.006632	0.031555	0.017412	0.016277	0.008776	0.031502	0.023778	0.013358	0.014147	0.005513	0.005831	0.004601	0.033128	0.016582	0.025947	0.010094	0.010592	0.014102	0.009726	0.015943	0.024046	0.014844	0.011595	0.017043	0.007364	0.010704	0.022165	0.214549	
0.001409	0.006346	0.012494	0.002051	0.001989	0.000708	0.003630	0.004569	0.133142	0.028972	0.004418	0.010374	0.002651	0.032472	0.014892	0.011141	0.025676	0.026401	0.014789	0.019594	0.000870	0.001035	0.004079	0.001889	0.023439	0.029026	0.000828	0.002208	0.001738	0.001212	0.014084	0.003382	0.001547	0.000453	0.001836	0.014271	0.013029	0.001042	0.014565	0.008860	0.005701	0.001429	0.001541	0.001440	0.021622	0.120597	0.000697	0.005747	0.008173	0.335943	
0.004388	0.024041	0.041788	0.013864	0.035571	0.015428	0.002975	0.020593	0.009474	0.002170	0.003267	0.042443	0.007317	0.003176	0.016056	0.008098	0.025478	0.003817	0.020748	0.013606	0.005334	0.001912	0.037068	0.008331	0.010815	0.006795	0.017467	0.004417	0.008917	0.002652	0.002908	0.000693	0.023394	0.008767	0.004679	0.003251	0.051291	0.019591	0.015597	0.021198	0.006711	0.002882	0.007238	0.006290	0.012165	0.002446	0.005425	0.004382	0.010174	0.372911	
0.000897	0.002814	0.010102	0.001138	0.003051	0.001663	0.003352	0.005897	0.025281	0.002258	0.060844	0.003939	0.001393	0.001795	0.005303	0.005017	0.014758	0.001659	0.019399	0.004546	0.001421	0.001390	0.003078	0.001571	0.004836	0.080026	0.001854	0.000889	0.002222	0.001784	0.003049	0.008215	0.001818	0.000987	0.001012	0.051690	0.017209	0.002119	0.039489	0.006691	0.000863	0.002105	0.001510	0.000965	0.004067	0.015573	0.001179	0.005467	0.003138	0.558679	
0.001844	0.088289	0.032282	0.083216	0.010236	0.001267	0.006446	0.067364	0.016203	0.002114	0.003074	0.036829	0.002941	0.002152	0.012323	0.009066	0.058683	0.002393	0.006035	0.008474	0.001019	0.000990	0.019906	0.002503	0.009107	0.010045	0.001442	0.002297	0.002158	0.001233	0.001894	0.001076	0.008748	0.000765	0.002428	0.004178	0.008967	0.001647	0.010794	0.044127	0.034269	0.001445	0.001997	0.027632	0.007676	0.010397	0.000861	0.010399	0.026742	0.292024	
0.001055	0.008242	0.019929	0.006834	0.002691	0.000737	0.001887	0.013093	0.031348	0.041269	0.025080	0.008552	0.001685	0.063773	0.004495	0.003201	0.025715	0.051213	0.039545	0.004064	0.000758	0.000800	0.005966	0.001456	0.004341	0.041622	0.000899	0.002218	0.001419	0.001000	0.028477	0.011728	0.002049	0.000466	0.001406	0.041460	0.020452	0.000939	0.028373	0.009881	0.011990	0.001174	0.001217	0.002785	0.037612	0.018285	0.000623	0.002902	0.016625	0.346668	
0.006564	0.037917	0.010372	0.001378	0.092221	0.074482	0.005303	0.003012	0.026645	0.001612	0.002186	0.007853	0.012370	0.002175	0.017785	0.017649	0.006203	0.002320	0.009455	0.023002	0.019775	0.000795	0.006646	0.021947	0.008067	0.008378	0.082292	0.002322	0.028541	0.002165	0.001696	0.000968	0.039120	0.042094	0.002557	0.003358	0.005443	0.094339	0.006937	0.015557	0.001226	0.001145	0.020817	0.001366	0.003714	0.003141	0.022023	0.009648	0.002552	0.180865	
0.029384	0.029610	0.040174	0.015334	0.011228	0.007648	0.013861	0.014716	0.020730	0.001906	0.002278	0.013369	0.046924	0.002178	0.011457	0.015793	0.017328	0.010348	0.009919	0.028587	0.011530	0.013303	0.007043	0.037865	0.016972	0.012428	0.008527	0.037755	0.028942	0.017290	0.009456	0.001209	0.005704	0.004496	0.039997	0.004127	0.031676	0.009785	0.007545	0.018799	0.012007	0.020691	0.028945	0.020099	0.004592	0.007582	0.008793	0.016244	0.024768	0.189058	
0.000627	0.002745	0.005947	0.001818	0.002828	0.000876	0.002342	0.004566	0.008301	0.001804	0.076318	0.004886	0.000959	0.002132	0.004086	0.003291	0.010710	0.001884	0.009573	0.002403	0.000759	0.000746	0.004419	0.000991	0.002478	0.080132	0.000993	0.000692	0.001236	0.000948	0.001894	0.003293	0.002124	0.000533	0.000727	0.048165	0.015321	0.001107	0.028252	0.003950	0.001154	0.001113	0.000908	0.000973	0.005441	0.006293	0.000635	0.003796	0.002309	0.630519	
0.010142	0.012197	0.011074	0.005091	0.023814	0.010711	0.004809	0.006008	0.013654	0.002328	0.002542	0.028169	0.011654	0.002508	0.013607	0.007973	0.008458	0.003166	0.005094	0.009704	0.042915	0.055662	0.028332	0.024203	0.007337	0.008005	0.011894	0.004351	0.060390	0.072406	0.002430	0.000610	0.015471	0.006666	0.007362	0.002905	0.018038	0.013587	0.012168	0.012617	0.003071	0.087118	0.030372	0.015656	0.008428	0.010243	0.030663	0.007396	0.018360	0.188640	
0.000887	0.003971	0.018751	0.001696	0.002829	0.000660	0.002213	0.016654	0.011950	0.007859	0.007316	0.007910	0.001329	0.011549	0.004237	0.006088	0.033662	0.009503	0.059384	0.009777	0.001075	0.001293	0.005617	0.001337	0.011389	0.078373	0.000733	0.001129	0.001754	0.001606	0.012707	0.030627	0.002298	0.000426	0.001068	0.076897	0.007535	0.000896	0.045104	0.005818	0.002486	0.001906	0.001244	0.001148	0.011278	0.008426	0.000831	0.003509	0.009667	0.453597	
0.001015	0.025339	0.039481	0.022764	0.006461	0.001670	0.001838	0.024749	0.047923	0.016780	0.004709	0.017568	0.001566	0.025829	0.005304	0.003818	0.033673	0.020932	0.031873	0.005523	0.001283	0.001199	0.010206	0.001664	0.005920	0.026949	0.002078	0.001443	0.002079	0.001527	0.011445	0.003501	0.004803	0.000995	0.001389	0.010847	0.036487	0.002132	0.021103	0.028476	0.013028	0.001792	0.001526	0.007915	0.017383	0.008212	0.001088	0.002874	0.013330	0.418512	
0.000841	0.002204	0.007323	0.000895	0.002654	0.001853	0.001504	0.002649	0.043068	0.004865	0.012484	0.001889	0.001424	0.004166	0.004777	0.002382	0.012055	0.003531	0.008977	0.002268	0.001030	0.000769	0.001332	0.001426	0.002082	0.122640	0.002058	0.000926	0.001675	0.000994	0.002380	0.002053	0.001320	0.001089	0.000987	0.012818	0.028402	0.002338	0.059191	0.005627	0.001102	0.001147	0.001283	0.000750	0.005005	0.031246	0.000933	0.002356	0.002007	0.581223	
