0.021699	0.049872	0.003513	0.046478	0.025609	0.053275	0.134014	0.151988	0.049527	0.135835	0.014431	0.008746	0.053389	0.112978	0.138648	
0.141639	0.030414	0.001127	0.011561	0.010322	0.029263	0.154763	0.091884	0.017984	0.181199	0.029333	0.004924	0.021813	0.133935	0.139840	
0.049015	0.008912	0.000725	0.018347	0.006104	0.009133	0.181143	0.043812	0.016177	0.051793	0.124392	0.002055	0.009751	0.430205	0.048436	
0.049300	0.206781	0.006270	0.060158	0.033706	0.094820	0.028256	0.068426	0.144223	0.032921	0.010930	0.054502	0.144453	0.032967	0.032289	
0.013891	0.080985	0.001692	0.038637	0.040710	0.129106	0.031000	0.207330	0.058245	0.237696	0.010116	0.006237	0.059453	0.035660	0.049242	
0.006728	0.016544	0.001021	0.247673	0.054136	0.035303	0.034775	0.031358	0.185748	0.144787	0.008358	0.002905	0.012517	0.027695	0.190452	
0.060090	0.040235	0.001702	0.040152	0.024065	0.054713	0.145436	0.128000	0.039798	0.172378	0.040554	0.004959	0.028784	0.063503	0.155630	
0.009080	0.026108	0.003658	0.014257	0.011933	0.028971	0.021165	0.435369	0.013380	0.342155	0.011753	0.003935	0.027395	0.021030	0.029811	
0.026145	0.133227	0.003806	0.059580	0.032706	0.077544	0.063422	0.114021	0.090988	0.077935	0.015979	0.024531	0.132980	0.081260	0.065875	
0.022450	0.132181	0.008520	0.093505	0.064285	0.156760	0.032227	0.113677	0.091976	0.061017	0.022652	0.021402	0.124601	0.017372	0.037376	
0.023388	0.041299	0.006750	0.066559	0.019270	0.013838	0.153846	0.073311	0.055947	0.050322	0.166065	0.013784	0.067915	0.179468	0.068236	
0.036299	0.113048	0.003862	0.112172	0.042788	0.085773	0.093890	0.065247	0.128568	0.061368	0.029000	0.026178	0.076924	0.024343	0.100541	
0.093038	0.085303	0.003720	0.025923	0.016355	0.040106	0.139853	0.055367	0.056533	0.144724	0.039077	0.017886	0.094525	0.053320	0.134269	
0.053528	0.012943	0.000814	0.013614	0.004427	0.006544	0.190253	0.014311	0.014927	0.036794	0.131116	0.003461	0.013988	0.463755	0.039525	
0.030553	0.078412	0.039075	0.165016	0.075158	0.072444	0.023615	0.019400	0.069098	0.033370	0.042859	0.039822	0.245494	0.032858	0.032826	
0.012277	0.032376	0.001447	0.049178	0.013699	0.016197	0.197078	0.100297	0.048600	0.093856	0.097398	0.007055	0.036281	0.102859	0.191402	
0.013976	0.107635	0.001325	0.060342	0.042326	0.139551	0.021996	0.091228	0.119686	0.117831	0.013281	0.006164	0.168631	0.013891	0.082137	
0.074179	0.087425	0.006828	0.043863	0.024396	0.045382	0.105266	0.091712	0.056291	0.150777	0.016120	0.019329	0.108124	0.041595	0.128712	
0.015188	0.138263	0.017734	0.085991	0.041823	0.059035	0.044190	0.050249	0.084393	0.057574	0.030730	0.036712	0.214649	0.062424	0.061046	
0.038592	0.009675	0.000713	0.006629	0.004935	0.011209	0.134905	0.012457	0.007517	0.112410	0.092423	0.002313	0.009013	0.424884	0.132324	
0.060342	0.216917	0.002510	0.015567	0.018535	0.082994	0.090649	0.029876	0.133475	0.021466	0.019746	0.058204	0.124476	0.060245	0.064999	
