0.081760	0.022777	0.072686	0.000091	0.000091	0.000091	0.012795	0.000091	0.000091	0.000091	0.000091	0.000091	0.133485	0.000091	0.000091	0.000091	0.000998	0.025499	0.000091	0.039111	0.000091	0.000091	0.000091	0.094465	0.000091	0.000091	0.000091	0.112613	0.039111	0.000091	0.024592	0.000091	0.000091	0.000091	0.117151	0.000091	0.052722	0.000091	0.000091	0.000091	0.016425	0.000091	0.062704	0.036388	0.000091	0.000998	0.000091	0.000091	0.049093	0.001906	
0.000108	0.000108	0.037742	0.000108	0.000108	0.000108	0.000108	0.035591	0.000108	0.000108	0.000108	0.000108	0.000108	0.000108	0.000108	0.000108	0.064624	0.000108	0.134516	0.000108	0.000108	0.000108	0.001183	0.000108	0.000108	0.076452	0.000108	0.000108	0.000108	0.000108	0.019462	0.075376	0.000108	0.000108	0.000108	0.177527	0.000108	0.000108	0.085054	0.000108	0.000108	0.000108	0.000108	0.000108	0.001183	0.000108	0.000108	0.000108	0.015161	0.272151	
0.000125	0.000125	0.000125	0.000125	0.000125	0.000125	0.000125	0.000125	0.000125	0.154545	0.000125	0.006351	0.000125	0.246700	0.000125	0.000125	0.012578	0.196887	0.043711	0.000125	0.000125	0.000125	0.006351	0.000125	0.000125	0.000125	0.000125	0.003861	0.000125	0.000125	0.097260	0.000125	0.000125	0.000125	0.000125	0.001370	0.010087	0.000125	0.000125	0.000125	0.034994	0.000125	0.000125	0.000125	0.137111	0.000125	0.000125	0.000125	0.043711	0.000125	
0.000090	0.000090	0.044354	0.000090	0.000994	0.000090	0.000090	0.000090	0.146432	0.000090	0.000090	0.000994	0.000090	0.000090	0.000090	0.000090	0.021771	0.000090	0.043451	0.000090	0.000090	0.000090	0.000090	0.000090	0.000090	0.000090	0.000090	0.000090	0.000090	0.000090	0.000090	0.000090	0.000090	0.000090	0.000994	0.000090	0.007317	0.000090	0.000090	0.057001	0.000090	0.000090	0.000090	0.000090	0.000090	0.000090	0.000090	0.000090	0.000090	0.673080	
0.000132	0.055762	0.001457	0.000132	0.000132	0.000132	0.000132	0.000132	0.000132	0.000132	0.000132	0.096821	0.000132	0.000132	0.000132	0.119338	0.000132	0.001457	0.000132	0.288874	0.000132	0.001457	0.000132	0.000132	0.351126	0.000132	0.000132	0.000132	0.000132	0.000132	0.000132	0.000132	0.001457	0.000132	0.000132	0.000132	0.000132	0.002781	0.000132	0.051788	0.000132	0.000132	0.000132	0.000132	0.021325	0.001457	0.000132	0.000132	0.000132	0.000132	
0.000101	0.000101	0.000101	0.000101	0.000101	0.000101	0.192020	0.001111	0.002121	0.000101	0.000101	0.000101	0.000101	0.000101	0.165758	0.179899	0.000101	0.000101	0.002121	0.000101	0.000101	0.000101	0.034444	0.000101	0.000101	0.000101	0.000101	0.000101	0.001111	0.000101	0.000101	0.000101	0.000101	0.000101	0.000101	0.000101	0.000101	0.000101	0.000101	0.075859	0.000101	0.000101	0.000101	0.000101	0.018283	0.000101	0.000101	0.323333	0.000101	0.000101	
0.000085	0.000085	0.000085	0.000085	0.056064	0.000085	0.000085	0.000085	0.000085	0.000085	0.000085	0.106955	0.000085	0.000085	0.037405	0.000085	0.001781	0.000933	0.000085	0.000085	0.000085	0.000085	0.119678	0.000085	0.000085	0.000085	0.000085	0.000085	0.000085	0.000085	0.001781	0.000085	0.051824	0.000085	0.000085	0.000085	0.000085	0.000085	0.040797	0.033164	0.000085	0.000085	0.000085	0.000085	0.030619	0.000085	0.000085	0.000085	0.009415	0.506446	
0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.221487	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.058088	0.000082	0.135703	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.000082	0.580964	
0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000629	0.000057	0.000057	0.246914	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.127486	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.000057	0.622343	
0.000097	0.157018	0.044932	0.152144	0.000097	0.000097	0.000097	0.119981	0.000097	0.000097	0.001072	0.031287	0.000097	0.000097	0.000097	0.000097	0.096589	0.000097	0.000097	0.000097	0.000097	0.000097	0.000097	0.000097	0.000097	0.000097	0.000097	0.000097	0.000097	0.000097	0.000097	0.000097	0.000097	0.000097	0.000097	0.000097	0.002047	0.000097	0.003996	0.060526	0.061501	0.000097	0.000097	0.048830	0.000097	0.000097	0.000097	0.000097	0.042982	0.173587	
