0	10	166	0	8	42	17	0	53	2	0	0	2	0	0	
4	0	5	0	0	163	144	0	0	181	4	0	50	0	0	
0	0	0	0	23	0	0	0	0	5	1	0	0	0	0	
0	0	0	0	84	0	0	0	0	0	0	0	4	0	304	
3	0	0	0	31	0	107	1	0	0	0	0	11	0	56	
0	0	0	0	0	27	385	0	0	0	0	0	58	0	10	
162	170	0	2	0	0	0	0	172	0	0	43	0	239	0	
75	0	0	490	0	0	2	0	0	0	235	0	0	0	0	
0	1	0	0	13	104	7	0	0	75	0	0	54	0	224	
103	0	172	93	0	0	1	216	21	0	261	0	35	0	0	
0	234	5	0	16	0	1	0	134	0	0	0	0	15	0	
0	0	0	0	16	47	0	0	0	41	0	2	0	0	1	
0	0	1	0	118	88	0	0	0	217	0	0	117	1	0	
0	7	0	0	0	0	0	0	379	0	0	651	0	0	0	
162	49	33	0	0	1	0	281	12	0	1	0	35	174	0	
