0.331756	0.011567	0.028917	0.099895	0.039958	0.038381	0.069926	0.027340	0.030494	0.028917	0.041535	0.104627	0.058885	0.019453	0.068349	
0.035676	0.024494	0.312034	0.093184	0.010117	0.027689	0.042066	0.016507	0.027689	0.013312	0.018104	0.128328	0.018104	0.216187	0.016507	
0.013468	0.019240	0.006253	0.042328	0.006253	0.004810	0.012025	0.032227	0.652718	0.009139	0.013468	0.117364	0.007696	0.030784	0.032227	
0.010005	0.008425	0.008425	0.074776	0.071617	0.446024	0.115850	0.022643	0.008425	0.077936	0.008425	0.030542	0.005266	0.032122	0.079516	
0.017681	0.011440	0.008320	0.028601	0.006760	0.036401	0.183047	0.030161	0.014561	0.023921	0.385855	0.030161	0.125325	0.028601	0.069163	
0.006813	0.008386	0.008386	0.030398	0.009958	0.006813	0.042977	0.296122	0.009958	0.008386	0.009958	0.024109	0.011530	0.046122	0.480084	
0.268047	0.062633	0.119958	0.078556	0.016454	0.021231	0.081741	0.053079	0.029193	0.019639	0.048301	0.051486	0.030786	0.049894	0.069002	
0.014862	0.010085	0.010085	0.209130	0.029193	0.005308	0.043524	0.027601	0.026008	0.021231	0.553079	0.008493	0.019639	0.010085	0.011677	
0.113588	0.006900	0.035563	0.111996	0.013270	0.018047	0.119958	0.029193	0.061040	0.274416	0.006900	0.054671	0.032378	0.013270	0.108811	
0.032670	0.029607	0.023481	0.116896	0.086269	0.009699	0.259316	0.025013	0.012762	0.198060	0.021950	0.011230	0.023481	0.012762	0.136804	
0.020331	0.316785	0.021749	0.068558	0.078487	0.033097	0.016076	0.023168	0.020331	0.071395	0.027423	0.176359	0.006147	0.031678	0.088416	
0.005160	0.036120	0.028380	0.070175	0.042312	0.194014	0.121259	0.067079	0.020640	0.053148	0.011352	0.014448	0.006708	0.132095	0.197110	
0.199292	0.055134	0.185635	0.026302	0.033890	0.077896	0.039960	0.011128	0.024785	0.102175	0.008093	0.042994	0.074861	0.087001	0.030855	
0.004975	0.025871	0.012438	0.012438	0.006468	0.010945	0.007960	0.013930	0.670647	0.018408	0.006468	0.143781	0.004975	0.037811	0.022886	
0.011299	0.022085	0.014381	0.015922	0.512070	0.059065	0.116076	0.037494	0.026708	0.091423	0.008218	0.020544	0.005136	0.008218	0.051361	
0.014629	0.157262	0.005225	0.113375	0.008359	0.009927	0.020899	0.147858	0.066353	0.064786	0.006792	0.072623	0.011494	0.208986	0.091432	
0.027254	0.022537	0.009958	0.066562	0.009958	0.033543	0.107442	0.041405	0.005241	0.024109	0.066562	0.011530	0.465933	0.005241	0.102725	
0.228238	0.013270	0.151805	0.062633	0.069002	0.032378	0.064225	0.038747	0.013270	0.154989	0.011677	0.037155	0.033970	0.040340	0.048301	
0.056860	0.034950	0.008346	0.039645	0.194575	0.009911	0.094418	0.056860	0.014606	0.321335	0.017736	0.058425	0.016171	0.011476	0.064684	
0.006308	0.016497	0.009219	0.009219	0.006308	0.006308	0.016497	0.202814	0.479379	0.007763	0.007763	0.202814	0.006308	0.013586	0.009219	
0.009942	0.020931	0.014652	0.028781	0.028781	0.554683	0.085296	0.005233	0.016222	0.016222	0.008373	0.055468	0.009942	0.130822	0.014652	
0.028793	0.035437	0.173311	0.133444	0.038760	0.020487	0.105205	0.033776	0.033776	0.068660	0.008859	0.115172	0.007198	0.105205	0.091916	
0.299894	0.026008	0.008493	0.172505	0.040340	0.041932	0.029193	0.049894	0.008493	0.059448	0.104034	0.032378	0.078556	0.013270	0.035563	
0.018005	0.041363	0.012165	0.041363	0.013625	0.004866	0.012165	0.067640	0.556691	0.009246	0.009246	0.159611	0.007786	0.015085	0.031144	
0.016299	0.019453	0.008412	0.011567	0.024185	0.021030	0.203996	0.016299	0.013144	0.049422	0.345952	0.033649	0.120400	0.050999	0.065195	
0.019271	0.005208	0.011458	0.033333	0.027083	0.034896	0.331771	0.023958	0.013021	0.070833	0.116146	0.027083	0.009896	0.020833	0.255208	
0.068949	0.308607	0.106039	0.007608	0.041845	0.030433	0.010461	0.021874	0.020447	0.009035	0.010461	0.331431	0.004755	0.019020	0.009035	
0.011549	0.065092	0.115486	0.156430	0.011549	0.009974	0.016273	0.038320	0.083990	0.008399	0.008399	0.209974	0.008399	0.145407	0.110761	
0.019423	0.072966	0.008399	0.038320	0.005249	0.006824	0.008399	0.450919	0.020997	0.006824	0.011549	0.153281	0.006824	0.115486	0.074541	
0.005089	0.037150	0.011196	0.009669	0.006616	0.009669	0.009669	0.034097	0.797455	0.006616	0.005089	0.034097	0.005089	0.014249	0.014249	
0.272681	0.012742	0.060143	0.128950	0.046381	0.026504	0.073904	0.032620	0.011213	0.069317	0.050968	0.034149	0.041794	0.014271	0.124363	
0.014337	0.048131	0.037378	0.230927	0.006656	0.014337	0.108039	0.172555	0.017409	0.046595	0.015873	0.046595	0.014337	0.055812	0.171019	
0.008269	0.019121	0.009819	0.014470	0.109044	0.574160	0.076486	0.005168	0.011370	0.068734	0.009819	0.028424	0.012920	0.023773	0.028424	
0.030303	0.025601	0.016196	0.063218	0.006792	0.041275	0.133751	0.036573	0.006792	0.025601	0.071055	0.013062	0.420585	0.019331	0.089864	
